#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 9920, 16,     8.34, 5,   coast,   -9.63,  91746.00,  829.76,  698.50,   16.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.35, 5,   coast,   -9.62,  91752.00,  829.22,  697.96,   16.52, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.36, 5,   coast,   -9.61,  91745.00,  829.85,  698.59,   16.42, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.37, 5,   coast,   -9.61,  91745.00,  829.85,  698.59,   16.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.38, 5,   coast,   -9.60,  91743.00,  830.03,  698.77,   16.23, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.39, 5,   coast,   -9.59,  91735.00,  830.75,  699.49,   16.14, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.40, 5,   coast,   -9.58,  91741.00,  830.21,  698.95,   16.04, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.41, 5,   coast,   -9.57,  91731.00,  831.11,  699.85,   15.95, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.42, 5,   coast,   -9.57,  91734.00,  830.84,  699.58,   15.85, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.43, 5,   coast,   -9.56,  91736.00,  830.66,  699.40,   15.75, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.44, 5,   coast,   -9.55,  91733.00,  830.93,  699.67,   15.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.45, 5,   coast,   -9.54,  91732.00,  831.02,  699.76,   15.56, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.46, 5,   coast,   -9.54,  91731.00,  831.11,  699.85,   15.47, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.47, 5,   coast,   -9.53,  91729.00,  831.30,  700.03,   15.37, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.48, 5,   coast,   -9.52,  91729.00,  831.30,  700.03,   15.28, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.49, 5,   coast,   -9.52,  91725.00,  831.66,  700.39,   15.19, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.50, 5,   coast,   -9.51,  91719.00,  832.20,  700.93,   15.09, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.51, 5,   coast,   -9.50,  91719.00,  832.20,  700.93,   15.00, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.52, 5,   coast,   -9.49,  91717.00,  832.38,  701.11,   14.91, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.53, 5,   coast,   -9.49,  91720.00,  832.11,  700.84,   14.80, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.54, 5,   coast,   -9.48,  91713.00,  832.74,  701.47,   14.71, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.55, 5,   coast,   -9.47,  91712.00,  832.83,  701.56,   14.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.56, 5,   coast,   -9.47,  91709.00,  833.10,  701.84,   14.52, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.57, 5,   coast,   -9.46,  91709.00,  833.10,  701.84,   14.43, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.58, 5,   coast,   -9.46,  91706.00,  833.37,  702.11,   14.33, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.59, 5,   coast,   -9.45,  91706.00,  833.37,  702.11,   14.24, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.60, 5,   coast,   -9.44,  91712.00,  832.83,  701.56,   14.15, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.61, 5,   coast,   -9.44,  91698.00,  834.09,  702.83,   14.05, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.62, 5,   coast,   -9.43,  91702.00,  833.73,  702.47,   13.96, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.63, 5,   coast,   -9.42,  91698.00,  834.09,  702.83,   13.86, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.64, 5,   coast,   -9.42,  91697.00,  834.18,  702.92,   13.76, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.65, 5,   coast,   -9.41,  91694.00,  834.45,  703.19,   13.67, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.66, 5,   coast,   -9.41,  91695.00,  834.36,  703.10,   13.58, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.67, 5,   coast,   -9.40,  91693.00,  834.54,  703.28,   13.48, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.68, 5,   coast,   -9.39,  91696.00,  834.27,  703.01,   13.39, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.69, 5,   coast,   -9.39,  91688.00,  835.00,  703.73,   13.30, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.70, 5,   coast,   -9.38,  91688.00,  835.00,  703.73,   13.20, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.71, 5,   coast,   -9.37,  91684.00,  835.36,  704.09,   13.11, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.72, 5,   coast,   -9.37,  91689.00,  834.91,  703.64,   13.02, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.73, 5,   coast,   -9.36,  91679.00,  835.81,  704.54,   12.92, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.74, 5,   coast,   -9.35,  91686.00,  835.18,  703.91,   12.82, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.75, 5,   coast,   -9.35,  91681.00,  835.63,  704.36,   12.73, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.76, 5,   coast,   -9.34,  91677.00,  835.99,  704.72,   12.64, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.77, 5,   coast,   -9.33,  91676.00,  836.08,  704.81,   12.54, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.78, 5,   coast,   -9.33,  91673.00,  836.35,  705.08,   12.45, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.79, 5,   coast,   -9.32,  91675.00,  836.17,  704.90,   12.36, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.80, 5,   coast,   -9.31,  91676.00,  836.08,  704.81,   12.27, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.81, 5,   coast,   -9.31,  91676.00,  836.08,  704.81,   12.17, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.82, 5,   coast,   -9.30,  91671.00,  836.53,  705.26,   12.08, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.83, 5,   coast,   -9.29,  91671.00,  836.53,  705.26,   11.98, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.84, 5,   coast,   -9.28,  91670.00,  836.62,  705.36,   11.89, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.85, 5,   coast,   -9.28,  91665.00,  837.07,  705.81,   11.80, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.86, 5,   coast,   -9.27,  91666.00,  836.98,  705.72,   11.71, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.87, 5,   coast,   -9.26,  91668.00,  836.80,  705.54,   11.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.88, 5,   coast,   -9.25,  91665.00,  837.07,  705.81,   11.52, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.89, 5,   coast,   -9.24,  91664.00,  837.16,  705.90,   11.43, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.90, 5,   coast,   -9.23,  91660.00,  837.52,  706.26,   11.34, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.91, 5,   coast,   -9.22,  91662.00,  837.34,  706.08,   11.25, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.92, 5,   coast,   -9.22,  91662.00,  837.34,  706.08,   11.15, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     8.93, 5,   coast,   -9.21,  91657.00,  837.79,  706.53,   11.06, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     8.94, 5,   coast,   -9.20,  91662.00,  837.34,  706.08,   10.96, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.95, 5,   coast,   -9.19,  91654.00,  838.06,  706.80,   10.87, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.96, 5,   coast,   -9.18,  91650.00,  838.43,  707.16,   10.78, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.97, 5,   coast,   -9.17,  91653.00,  838.15,  706.89,   10.69, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.98, 5,   coast,   -9.16,  91653.00,  838.15,  706.89,   10.60, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     8.99, 5,   coast,   -9.15,  91648.00,  838.61,  707.34,   10.51, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.00, 5,   coast,   -9.14,  91654.00,  838.06,  706.80,   10.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.01, 5,   coast,   -9.13,  91647.00,  838.70,  707.43,   10.32, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.02, 5,   coast,   -9.12,  91645.00,  838.88,  707.61,   10.23, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.03, 5,   coast,   -9.11,  91645.00,  838.88,  707.61,   10.14, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.04, 5,   coast,   -9.10,  91648.00,  838.61,  707.34,   10.05, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.05, 5,   coast,   -9.08,  91646.00,  838.79,  707.52,    9.95, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.06, 5,   coast,   -9.07,  91636.00,  839.69,  708.42,    9.86, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.07, 5,   coast,   -9.06,  91643.00,  839.06,  707.79,    9.77, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.08, 5,   coast,   -9.05,  91639.00,  839.42,  708.15,    9.68, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.09, 5,   coast,   -9.04,  91634.00,  839.87,  708.61,    9.59, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.10, 5,   coast,   -9.03,  91639.00,  839.42,  708.15,    9.50, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.11, 5,   coast,   -9.01,  91636.00,  839.69,  708.42,    9.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.12, 5,   coast,   -9.00,  91635.00,  839.78,  708.52,    9.32, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.13, 5,   coast,   -8.99,  91638.00,  839.51,  708.24,    9.23, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.14, 5,   coast,   -8.98,  91638.00,  839.51,  708.24,    9.14, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.15, 5,   coast,   -8.96,  91630.00,  840.23,  708.97,    9.05, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.16, 5,   coast,   -8.95,  91632.00,  840.05,  708.79,    8.96, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.17, 5,   coast,   -8.94,  91626.00,  840.59,  709.33,    8.87, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.18, 5,   coast,   -8.93,  91632.00,  840.05,  708.79,    8.78, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.19, 5,   coast,   -8.91,  91627.00,  840.50,  709.24,    8.69, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.20, 5,   coast,   -8.90,  91629.00,  840.32,  709.06,    8.60, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.21, 5,   coast,   -8.89,  91625.00,  840.68,  709.42,    8.51, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.22, 5,   coast,   -8.87,  91627.00,  840.50,  709.24,    8.42, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.23, 5,   coast,   -8.86,  91627.00,  840.50,  709.24,    8.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.24, 5,   coast,   -8.85,  91624.00,  840.77,  709.51,    8.25, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.25, 5,   coast,   -8.83,  91624.00,  840.77,  709.51,    8.16, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.26, 5,   coast,   -8.82,  91625.00,  840.68,  709.42,    8.07, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.27, 5,   coast,   -8.80,  91624.00,  840.77,  709.51,    7.99, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.28, 5,   coast,   -8.79,  91618.00,  841.32,  710.05,    7.90, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.29, 5,   coast,   -8.78,  91619.00,  841.23,  709.96,    7.81, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.30, 5,   coast,   -8.76,  91624.00,  840.77,  709.51,    7.73, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.31, 5,   coast,   -8.75,  91616.00,  841.50,  710.23,    7.64, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.32, 5,   coast,   -8.74,  91611.00,  841.95,  710.68,    7.55, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.33, 5,   coast,   -8.72,  91618.00,  841.32,  710.05,    7.45, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.34, 5,   coast,   -8.71,  91618.00,  841.32,  710.05,    7.37, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.35, 5,   coast,   -8.69,  91613.00,  841.77,  710.50,    7.28, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.36, 5,   coast,   -8.68,  91613.00,  841.77,  710.50,    7.19, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.37, 5,   coast,   -8.67,  91616.00,  841.50,  710.23,    7.10, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.38, 5,   coast,   -8.65,  91614.00,  841.68,  710.41,    7.02, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.39, 5,   coast,   -8.64,  91613.00,  841.77,  710.50,    6.93, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.40, 5,   coast,   -8.63,  91609.00,  842.13,  710.86,    6.84, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.41, 5,   coast,   -8.61,  91610.00,  842.04,  710.77,    6.75, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.42, 5,   coast,   -8.60,  91610.00,  842.04,  710.77,    6.67, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.43, 5,   coast,   -8.58,  91609.00,  842.13,  710.86,    6.58, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.44, 5,   coast,   -8.57,  91613.00,  841.77,  710.50,    6.50, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.45, 5,   coast,   -8.56,  91613.00,  841.77,  710.50,    6.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.46, 5,   coast,   -8.54,  91608.00,  842.22,  710.95,    6.33, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.47, 5,   coast,   -8.53,  91608.00,  842.22,  710.95,    6.24, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.48, 5,   coast,   -8.52,  91608.00,  842.22,  710.95,    6.16, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.49, 5,   coast,   -8.50,  91609.00,  842.13,  710.86,    6.07, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.50, 5,   coast,   -8.49,  91601.00,  842.85,  711.59,    5.99, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.51, 5,   coast,   -8.48,  91608.00,  842.22,  710.95,    5.90, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.52, 5,   coast,   -8.47,  91602.00,  842.76,  711.50,    5.82, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.53, 5,   coast,   -8.45,  91608.00,  842.22,  710.95,    5.74, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.54, 5,   coast,   -8.44,  91605.00,  842.49,  711.22,    5.65, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.55, 5,   coast,   -8.43,  91605.00,  842.49,  711.22,    5.57, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.56, 5,   coast,   -8.42,  91607.00,  842.31,  711.04,    5.49, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.57, 5,   coast,   -8.41,  91603.00,  842.67,  711.41,    5.40, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.58, 5,   coast,   -8.39,  91603.00,  842.67,  711.41,    5.32, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.59, 5,   coast,   -8.38,  91598.00,  843.12,  711.86,    5.24, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.60, 5,   coast,   -8.37,  91598.00,  843.12,  711.86,    5.16, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.61, 5,   coast,   -8.36,  91597.00,  843.21,  711.95,    5.07, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.62, 5,   coast,   -8.35,  91600.00,  842.94,  711.68,    4.99, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.63, 5,   coast,   -8.34,  91600.00,  842.94,  711.68,    4.90, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.64, 5,   coast,   -8.34,  91599.00,  843.03,  711.77,    4.82, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.65, 5,   coast,   -8.34,  91597.00,  843.21,  711.95,    4.74, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.66, 5,   coast,   -8.34,  91603.00,  842.67,  711.41,    4.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.67, 5,   coast,   -8.35,  91600.00,  842.94,  711.68,    4.57, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.68, 5,   coast,   -8.36,  91593.00,  843.57,  712.31,    4.49, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.69, 5,   coast,   -8.38,  91593.00,  843.57,  712.31,    4.41, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.70, 5,   coast,   -8.40,  91591.00,  843.75,  712.49,    4.33, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.71, 5,   coast,   -8.42,  91593.00,  843.57,  712.31,    4.25, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.72, 5,   coast,   -8.44,  91596.00,  843.30,  712.04,    4.16, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.73, 5,   coast,   -8.30,  91590.00,  843.84,  712.58,    4.07, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.74, 5,   coast,   -8.30,  91594.00,  843.48,  712.22,    3.99, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.75, 5,   coast,   -8.31,  91593.00,  843.57,  712.31,    3.91, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.76, 5,   coast,   -8.32,  91596.00,  843.30,  712.04,    3.83, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.77, 5,   coast,   -8.33,  91592.00,  843.66,  712.40,    3.74, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.78, 5,   coast,   -8.35,  91594.00,  843.48,  712.22,    3.66, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.79, 5,   coast,   -8.37,  91591.00,  843.75,  712.49,    3.58, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.80, 5,   coast,   -8.39,  91591.00,  843.75,  712.49,    3.49, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.81, 5,   coast,   -8.42,  91592.00,  843.66,  712.40,    3.41, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.82, 5,   coast,   -8.45,  91589.00,  843.93,  712.67,    3.33, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.83, 5,   coast,   -8.32,  91589.00,  843.93,  712.67,    3.25, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.84, 5,   coast,   -8.32,  91589.00,  843.93,  712.67,    3.17, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.85, 5,   coast,   -8.33,  91595.00,  843.39,  712.13,    3.09, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.86, 5,   coast,   -8.35,  91587.00,  844.12,  712.85,    3.01, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.87, 5,   coast,   -8.37,  91589.00,  843.93,  712.67,    2.93, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.88, 5,   coast,   -8.39,  91587.00,  844.12,  712.85,    2.85, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.89, 5,   coast,   -8.42,  91592.00,  843.66,  712.40,    2.77, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.90, 5,   coast,   -8.45,  91586.00,  844.21,  712.94,    2.69, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,     9.91, 5,   coast,   -8.48,  91586.00,  844.21,  712.94,    2.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.92, 5,   coast,   -8.52,  91594.00,  843.48,  712.22,    2.53, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.93, 5,   coast,   -8.40,  91586.00,  844.21,  712.94,    2.45, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.94, 5,   coast,   -8.41,  91581.00,  844.66,  713.39,    2.37, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.95, 5,   coast,   -8.43,  91586.00,  844.21,  712.94,    2.29, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.96, 5,   coast,   -8.45,  91582.00,  844.57,  713.30,    2.21, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.97, 5,   coast,   -8.48,  91591.00,  843.75,  712.49,    2.13, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,     9.98, 5,   coast,   -8.51,  91594.00,  843.48,  712.22,    2.04, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,     9.99, 5,   coast,   -8.54,  91594.00,  843.48,  712.22,    1.96, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.00, 5,   coast,   -8.57,  91589.00,  843.93,  712.67,    1.88, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.01, 5,   coast,   -8.61,  91590.00,  843.84,  712.58,    1.80, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.02, 5,   coast,   -8.65,  91590.00,  843.84,  712.58,    1.72, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.03, 5,   coast,   -8.53,  91588.00,  844.03,  712.76,    1.64, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.04, 5,   coast,   -8.54,  91586.00,  844.21,  712.94,    1.56, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,    10.05, 5,   coast,   -8.56,  91586.00,  844.21,  712.94,    1.48, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,    10.06, 5,   coast,   -8.58,  91583.00,  844.48,  713.21,    1.40, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,    10.07, 5,   coast,   -8.60,  91583.00,  844.48,  713.21,    1.32, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,    10.08, 5,   coast,   -8.63,  91587.00,  844.12,  712.85,    1.24, 23.6, 0.00, 0.00, 4.00
6, 9920, 16,    10.09, 5,   coast,   -8.65,  91584.00,  844.39,  713.12,    1.16, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.10, 5,   coast,   -8.68,  91591.00,  843.75,  712.49,    1.08, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.11, 5,   coast,   -8.70,  91583.00,  844.48,  713.21,    1.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.12, 6,  drogue,   -8.73,  91585.00,  844.30,  713.03,    0.92, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.12, 6,  drogue,   -8.73,  91585.00,  844.30,  713.03,    0.92, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.13, 6,  drogue,   -8.63,  91585.00,  844.30,  713.03,    0.49, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.23, 6,  drogue,   -8.44,  91586.00,  844.21,  712.94,   -0.30, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.33, 6,  drogue,   -8.09,  91585.00,  844.30,  713.03,   -1.08, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    10.43, 6,  drogue,   -7.72,  91579.00,  844.84,  713.57,   -1.86, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.53, 6,  drogue,   -7.44,  91590.00,  843.84,  712.58,   -2.61, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.63, 6,  drogue,   -7.30,  91598.00,  843.12,  711.86,   -3.36, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.73, 6,  drogue,   -7.13,  91605.00,  842.49,  711.22,   -4.10, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.83, 6,  drogue,   -6.94,  91607.00,  842.31,  711.04,   -4.82, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    10.93, 6,  drogue,   -6.73,  91610.00,  842.04,  710.77,   -5.51, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.03, 6,  drogue,   -6.50,  91614.00,  841.68,  710.41,   -6.18, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.13, 6,  drogue,   -6.25,  91617.00,  841.41,  710.14,   -6.84, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.23, 6,  drogue,   -5.97,  91601.00,  842.85,  711.59,   -7.47, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.33, 6,  drogue,   -5.68,  91640.00,  839.33,  708.06,   -8.07, 23.7, 0.00, 0.00, 4.02
6, 9920, 16,    11.43, 6,  drogue,   -5.38,  91634.00,  839.87,  708.61,   -8.63, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.53, 6,  drogue,   -5.06,  91630.00,  840.23,  708.97,   -9.17, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.63, 6,  drogue,   -4.72,  91662.00,  837.34,  706.08,   -9.69, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.73, 6,  drogue,   -4.38,  91699.00,  834.00,  702.74,  -10.16, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.83, 6,  drogue,   -4.03,  91685.00,  835.27,  704.00,  -10.60, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    11.93, 6,  drogue,   -3.68,  91720.00,  832.11,  700.84,  -11.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    12.03, 6,  drogue,   -3.34,  91735.00,  830.75,  699.49,  -11.37, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    12.13, 6,  drogue,   -3.02,  91748.00,  829.58,  698.32,  -11.70, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    12.23, 6,  drogue,   -2.71,  91757.00,  828.77,  697.50,  -12.00, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    12.33, 6,  drogue,   -2.41,  91774.00,  827.24,  695.97,  -12.27, 23.7, 0.00, 0.00, 4.00
6, 9920, 16,    12.43, 6,  drogue,   -2.13,  91791.00,  825.70,  694.44,  -12.50, 23.7, 0.00, 0.00, 4.02
